source_token,source_lemma,target_rendering,block_id
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
phoṭṭhabbāyatanaṃ,phoṭṭhabbāyatanaṃ,tangible-sphere,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
phoṭṭhabbāyatanaṃ,phoṭṭhabbāyatanaṃ,tangible-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cakkhudhātu,cakkhu+dhātu-NOM.SG.F,eye-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhudhātu,cakkhu+dhātu-NOM.SG.F,eye-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cakkhudhātu,cakkhu+dhātu-NOM.SG.F,eye-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
sotadhātu…pe…,sotadhātu…pe…,ear-element…pe…,1-585
na,na-NEG,not,1-585
ghānadhātu…pe…,ghānadhātu…pe…,nose-element…pe…,1-585
na,na-NEG,not,1-585
jivhādhātu…pe…,jivhādhātu…pe…,tongue-element…pe…,1-585
na,na-NEG,not,1-585
kāyadhātu,kāya+dhātu-NOM.SG.F,body-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyadhātu,kāya+dhātu-NOM.SG.F,body-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
kāyadhātu,kāya+dhātu-NOM.SG.F,body-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
rūpadhātu,rūpa+dhātu-NOM.SG.F,visible-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpadhātu,rūpa+dhātu-NOM.SG.F,visible-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
rūpadhātu,rūpa+dhātu-NOM.SG.F,visible-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
saddadhātu…pe…,saddadhātu…pe…,sound-element…pe…,1-585
na,na-NEG,not,1-585
gandhadhātu…pe…,gandhadhātu…pe…,odour-element…pe…,1-585
na,na-NEG,not,1-585
rasadhātu…pe…,rasadhātu…pe…,taste-element…pe…,1-585
na,na-NEG,not,1-585
phoṭṭhabbadhātu,phoṭṭhabbadhātu,tangible-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
phoṭṭhabbadhātu,phoṭṭhabbadhātu,tangible-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
phoṭṭhabbadhātu,phoṭṭhabbadhātu,tangible-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cakkhundriyaṃ,cakkhu+indriya-NOM.SG.N,eye-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhundriyaṃ,cakkhu+indriya-NOM.SG.N,eye-faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cakkhundriyaṃ,cakkhu+indriya-NOM.SG.N,eye-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
sotindriyaṃ…pe…,sotindriyaṃ…pe…,ear-faculty…pe…,1-585
na,na-NEG,not,1-585
ghānindriyaṃ…pe…,ghānindriyaṃ…pe…,nose-faculty…pe…,1-585
na,na-NEG,not,1-585
jivhindriyaṃ…pe…,jivhindriyaṃ…pe…,tongue-faculty…pe…,1-585
na,na-NEG,not,1-585
kāyindriyaṃ,kāya+indriya-NOM.SG.N,body-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyindriyaṃ,kāya+indriya-NOM.SG.N,body-faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
kāyindriyaṃ,kāya+indriya-NOM.SG.N,body-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
itthindriyaṃ,itthī+indriya-NOM.SG.N,female-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
itthindriyaṃ,itthī+indriya-NOM.SG.N,female-faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
itthindriyaṃ,itthī+indriya-NOM.SG.N,female-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
purisindriyaṃ,purisa+indriya-NOM.SG.N,male-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
purisindriyaṃ,purisa+indriya-NOM.SG.N,male-faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
purisindriyaṃ,purisa+indriya-NOM.SG.N,male-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
jīvitindriyaṃ,jīvita+indriya-NOM.SG.N,life-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
jīvitindriyaṃ,jīvita+indriya-NOM.SG.N,life-faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
jīvitindriyaṃ,jīvita+indriya-NOM.SG.N,life-faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
kāyaviññatti,kāyaviññatti,bodily-intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyaviññatti,kāyaviññatti,bodily-intimation,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
kāyaviññatti,kāyaviññatti,bodily-intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
vacīviññatti,vacīviññatti,verbal-intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
vacīviññatti,vacīviññatti,verbal-intimation,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
vacīviññatti,vacīviññatti,verbal-intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
ākāsadhātu,ākāsa+dhātu-NOM.SG.F,space-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
ākāsadhātu,ākāsa+dhātu-NOM.SG.F,space-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
ākāsadhātu,ākāsa+dhātu-NOM.SG.F,space-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
āpodhātu,āpo+dhātu-NOM.SG.F,water-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
āpodhātu,āpo+dhātu-NOM.SG.F,water-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
āpodhātu,āpo+dhātu-NOM.SG.F,water-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
lahutā,lahutā-NOM.SG.F,buoyancy,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
lahutā,lahutā-NOM.SG.F,buoyancy,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
lahutā,lahutā-NOM.SG.F,buoyancy,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
mudutā,mudutā-NOM.SG.F,plasticity,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
mudutā,mudutā-NOM.SG.F,plasticity,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
mudutā,mudutā-NOM.SG.F,plasticity,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
kammaññatā,kammaññatā,wieldiness,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
kammaññatā,kammaññatā,wieldiness,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
kammaññatā,kammaññatā,wieldiness,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
upacayo,upacaya-NOM.SG.M,integration,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
upacayo,upacaya-NOM.SG.M,integration,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
upacayo,upacaya-NOM.SG.M,integration,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
santati,santati-NOM.SG.F,continuity,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
santati,santati-NOM.SG.F,continuity,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
santati,santati-NOM.SG.F,continuity,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
jaratā,jaratā-NOM.SG.F,decay,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
jaratā,jaratā-NOM.SG.F,decay,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
jaratā,jaratā-NOM.SG.F,decay,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
aniccatā,aniccatā-NOM.SG.F,impermanence,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
aniccatā,aniccatā-NOM.SG.F,impermanence,1-585
atthi,atthi,there-is,1-585
rūpassa,rūpa-GEN.SG,of-form,1-585
na,na-NEG,not,1-585
aniccatā,aniccatā-NOM.SG.F,impermanence,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
kabaḷīkāro,kabaḷīkāro,nutritive-matter,1-585
āhāro,āhāra-NOM.SG.M,nutriment,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kabaḷīkāro,kabaḷīkāro,nutritive-matter,1-585
āhāro,āhāra-NOM.SG.M,nutriment,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
kabaḷīkāro,kabaḷīkāro,nutritive-matter,1-585
āhāro,āhāra-NOM.SG.M,nutriment,1-585
Evaṃ,evam-IND,thus,1-585
tividhena,ti+vidha-INS.SG,in-three-ways,1-585
rūpasaṅgaho,rūpasaṅgaho,collection-of-form,1-585
Tikaṃ,tika-NOM.SG.N,triple,1-585
Katamaṃ,katama-NOM.SG.M,which,1-595
taṃ,ta-NOM.SG.M,that,1-595
rūpaṃ,rūpa-NOM.SG.M,form,1-595
upādā,upādā-NOM.SG.F,non-root-condition,1-595
Cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,eye-sphere,1-595
sotāyatanaṃ,sota+āyatana-NOM.SG.N,ear-sphere,1-595
ghānāyatanaṃ,ghāna+āyatana-NOM.SG.N,smell-sphere,1-595
jivhāyatanaṃ,jivhā+āyatana-NOM.SG.N,tongue-sphere,1-595
kāyāyatanaṃ,kāya+āyatana-NOM.SG.N,body-sphere,1-595
rūpāyatanaṃ,rūpa+āyatana-NOM.SG.N,visible-sphere,1-595
saddāyatanaṃ,sadda+āyatana-NOM.SG.N,sound-sphere,1-595
gandhāyatanaṃ,gandha+āyatana-NOM.SG.N,odour-sphere,1-595
rasāyatanaṃ,rasa+āyatana-NOM.SG.N,taste-sphere,1-595
itthindriyaṃ,itthī+indriya-NOM.SG.N,female-faculty,1-595
purisindriyaṃ,purisa+indriya-NOM.SG.N,male-faculty,1-595
jīvitindriyaṃ,jīvita+indriya-NOM.SG.N,life-faculty,1-595
kāyaviññatti,kāyaviññatti,bodily-intimation,1-595
vacīviññatti,vacīviññatti,verbal-intimation,1-595
ākāsadhātu,ākāsa+dhātu-NOM.SG.F,space-element,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
lahutā,lahutā-NOM.SG.F,buoyancy,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
mudutā,mudutā-NOM.SG.F,plasticity,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
kammaññatā,kammaññatā,wieldiness,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
upacayo,upacaya-NOM.SG.M,integration,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
santati,santati-NOM.SG.F,continuity,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
jaratā,jaratā-NOM.SG.F,decay,1-595
rūpassa,rūpa-GEN.SG,form-GEN,1-595
aniccatā,aniccatā-NOM.SG.F,impermanence,1-595
kabaḷīkāro,kabaḷīkāro,nutritive-matter,1-595
āhāro,āhāra-NOM.SG.M,nutriment,1-595
Katamaṃ,katamap-NOM.SG.N,what,1-596
taṃ,tad-NOM.SG.N,that,1-596
rūpaṃ,rūpa-NOM.SG.N,form,1-596
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,sphere-of-vision,1-596
Yaṃ,yad-NOM.SG.N,which,1-596
cakkhu,cakkhu-NOM.SG.N,eye,1-596
catunnaṃ,catur-GEN.PL,of-the-four,1-596
mahābhūtānaṃ,mahā+bhūta-GEN.PL,Great-Phenomena,1-596
upādāya,upādāya-ABS,derived-from,1-596
pasādo,pasāda-NOM.SG.M,sentient-organ,1-596
attabhāvapariyāpanno,attabhāva+pariyāpanna-NOM.SG.M,included-in-self-state,1-596
anidassano,anidassana-NOM.SG.M,invisible,1-596
sappaṭigho,sappaṭigho,reacting,1-596
yena,yena-INS.SG.M,by-which,1-596
cakkhunā,cakkhu-INS.SG.N,eye,1-596
anidassanena,anidassana-INS.SG.N,invisible,1-596
sappaṭighena,sappaṭighena,reacting,1-596
rūpaṃ,rūpa-ACC.SG.N,form,1-596
sanidassanaṃ,sanidassana-ACC.SG.N,visible,1-596
sappaṭighaṃ,sappaṭighaṃ,reacting,1-596
passi,passi,has-seen,1-596
vā,vā-PART,or,1-596
passati,passati,sees,1-596
vā,vā-PART,or,1-596
passissati,passissati,will-see,1-596
vā,vā-PART,or,1-596
passe,passe,may-see,1-596
vā,vā-PART,or,1-596
cakkhuṃ,cakkhu-ACC.SG.N,sight,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,sphere-of-vision,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
cakkhudhātu,cakkhu+dhātu-NOM.SG.F,element-of-vision,1-596
pesā,etad-NOM.SG.F,that-is,1-596
cakkhundriyaṃ,cakkhu+indriya-NOM.SG.N,faculty-of-vision,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
loko,loka-NOM.SG.M,the-world,1-596
peso,etad-NOM.SG.M,that-is,1-596
dvārā,dvāra-NOM.SG.N,a-door,1-596
pesā,etad-NOM.SG.N,that-is,1-596
samuddo,samudda-NOM.SG.M,an-ocean,1-596
peso,etad-NOM.SG.M,that-is,1-596
paṇḍaraṃ,paṇḍaraṃ,lucent,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
khettaṃ,khetta-NOM.SG.N,a-field,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
vatthuṃ,vatthu-NOM.SG.N,a-basis,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
nettaṃ,netta-NOM.SG.N,a-guide,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
nayanaṃ,nayana-NOM.SG.N,guidance,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
orimaṃ,orima-NOM.SG.N,hither-shore,1-596
tīraṃ,tīra-NOM.SG.N,shore,1-596
petaṃ,etad-NOM.SG.N,that-is,1-596
suñño,suñño,empty-village,1-596
gāmopeso,gāma+etad-NOM.SG.M,that-indeed,1-596
idaṃ,idaṃ,this,1-596
taṃ,tad-NOM.SG.N,that,1-596
rūpaṃ,rūpa-NOM.SG.N,form,1-596
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,sphere-of-vision,1-596
Katamaṃ,katamap-NOM.SG.N,what,1-597
taṃ,tad-NOM.SG.N,that,1-597
rūpaṃ,rūpa-NOM.SG.N,form,1-597
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,sphere-of-vision,1-597
Yaṃ,yad-NOM.SG.N,which,1-597
cakkhu,cakkhu-NOM.SG.N,eye,1-597
catunnaṃ,catur-GEN.PL,of-the-four,1-597
mahābhūtānaṃ,mahā+bhūta-GEN.PL,Great-Phenomena,1-597
upādāya,upādāya-ABS,derived-from,1-597
pasādo,pasāda-NOM.SG.M,sentient-organ,1-597
attabhāvapariyāpanno,attabhāva+pariyāpanna-NOM.SG.M,included-in-self-state,1-597
anidassano,anidassana-NOM.SG.M,invisible,1-597
sappaṭigho,sappaṭigho,reacting,1-597
yamhi,yamhi-LOC.SG.N,in-which,1-597
cakkhumhi,cakkhu-LOC.SG.N,eye,1-597
anidassanamhi,anidassana-LOC.SG.N,invisible,1-597
sappaṭighamhi,sappaṭighamhi,reacting,1-597
rūpaṃ,rūpa-NOM.SG.N,form,1-597
sanidassanaṃ,sanidassana-NOM.SG.N,visible,1-597
sappaṭighaṃ,sappaṭighaṃ,reacting,1-597
paṭihaññi,paṭihaññi,has-impinged,1-597
vā,vā-PART,or,1-597
paṭihaññati,paṭihaññati,impinges,1-597
vā,vā-PART,or,1-597
paṭihaññissati,paṭihaññissati,will-impinge,1-597
vā,vā-PART,or,1-597
paṭihaññe,paṭihaññe,may-impinge,1-597
vā,vā-PART,or,1-597
cakkhuṃ,cakkhu-ACC.SG.N,sight,1-597
petaṃ,etad-NOM.SG.N,that-is,1-597
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,sphere-of-vision,1-597
